"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.845774583E0,-7.521708527E0,-8.569978638E0,1.989363098E-1,1.140439427E1
1.855708583E0,-7.227420502E0,-8.774004364E0,5.240602112E-1,1.137951663E1
1.865641583E0,-6.710695038E0,-9.221873016E0,5.078938293E-1,1.141640600E1
1.875575583E0,-7.006629639E0,-8.896599426E0,5.929170227E-1,1.133992464E1
1.885509583E0,-7.001091156E0,-8.575068054E0,3.686833191E-1,1.107623568E1
1.895443583E0,-6.489006042E0,-8.580756226E0,-1.410067749E-1,1.075901760E1
1.905377583E0,-5.354814606E0,-7.565567322E0,-1.568887482E0,9.400705095E0
1.915310583E0,-4.546495514E0,-5.797893219E0,-2.765349426E0,7.869774119E0
1.925244583E0,-5.098098450E0,-7.971223755E0,-8.345146179E-1,9.498812063E0
1.935178583E0,-4.661905518E0,-8.178392944E0,3.917353821E-1,9.421938803E0
1.945112583E0,-3.898792419E0,-6.761738892E0,-6.616241455E-2,7.805515526E0
1.955045583E0,-4.847220154E0,-6.311175842E0,-4.112847290E0,8.957789714E0
1.964979583E0,-5.142256622E0,-4.682412872E0,-3.122057648E0,7.623321942E0
1.974913583E0,-3.088377686E0,-3.372486877E0,-4.936734009E-1,4.599506266E0
1.984847583E0,-2.109114075E0,-3.657943268E0,7.304809570E-2,4.223061349E0
1.994781583E0,-3.844305725E0,-5.589077454E0,3.328628082E0,7.556205278E0
2.004714583E0,-7.017856293E0,-8.091423798E0,4.357738037E0,1.156336140E1
2.014648583E0,-1.020203476E1,-1.004321503E1,-7.896080017E-1,1.433775304E1
2.024582583E0,-9.851763153E0,-1.062939606E1,-4.258644104E0,1.510554029E1
2.034516583E0,-5.316793671E0,-7.709418182E0,-1.637295227E0,9.507058394E0
2.044449583E0,-4.335135040E0,-6.179449768E0,-1.932182007E0,7.791811250E0
2.054383583E0,-5.221891022E0,-8.454568634E0,-2.644700317E0,1.028310830E1
2.064317583E0,-5.031636658E0,-1.054332504E1,-1.789079590E0,1.181862412E1
2.074251583E0,-5.323529663E0,-9.421707458E0,-2.282004547E0,1.105966022E1
2.084184583E0,-6.392307129E0,-7.624245300E0,-1.304537201E0,1.003456646E1
2.094118583E0,-6.098168793E0,-6.221811676E0,-2.513273621E-1,8.715604890E0
2.104052583E0,-6.392905884E0,-6.984176331E0,3.149450684E-1,9.473497509E0
2.113986583E0,-6.981631622E0,-8.924441528E0,-3.802093506E-2,1.133094357E1
2.123920583E0,-5.932014313E0,-9.415270844E0,-2.086660767E-1,1.113012401E1
2.133853583E0,-6.502478027E0,-8.212372284E0,7.527845764E-1,1.050199808E1
2.143787583E0,-5.023254089E0,-6.988666992E0,-7.560777283E-1,8.639803326E0
2.153721583E0,-5.383704529E0,-8.302634583E0,-1.193168793E0,9.967029007E0
2.163655583E0,-5.244943085E0,-9.992320862E0,-1.099613342E0,1.133865308E1
2.173588583E0,-6.155948639E0,-1.038225998E1,-1.950743408E0,1.222670952E1
2.183522583E0,-5.852379913E0,-8.985364838E0,-2.470612335E0,1.100413819E1
2.193456583E0,-6.208190002E0,-8.851393433E0,-1.705852661E0,1.094526026E1
2.203390583E0,-6.561904449E0,-7.083719330E0,-1.160087585E0,9.725403475E0
2.213324583E0,-8.164471893E0,-6.895261230E0,-1.521885223E0,1.079441353E1
2.223257583E0,-8.992250519E0,-1.027388535E1,-2.420616302E0,1.386624220E1
2.233191583E0,-8.191565552E0,-1.072893906E1,-2.443518677E0,1.371796862E1
2.243125583E0,-8.465795288E0,-1.083282303E1,-3.491938477E0,1.418497018E1
2.253059583E0,-7.835007019E0,-1.060215271E1,-3.655847626E0,1.368057743E1
2.262992583E0,-6.399941254E0,-8.323591003E0,-2.978955231E0,1.091400887E1
2.272926583E0,-6.950346680E0,-6.097869415E0,-2.746638336E0,9.645483530E0
2.282860583E0,-6.338269501E0,-5.193599854E0,-2.792592773E0,8.657119273E0
2.292794583E0,-6.145021362E0,-4.686454468E0,-2.596949615E0,8.152808739E0
2.302728583E0,-5.683830414E0,-5.006938019E0,-2.336790619E0,7.926912822E0
2.312661583E0,-4.973707123E0,-5.561684418E0,-2.040257263E0,7.735162946E0
2.322595583E0,-4.511168976E0,-5.752387848E0,-1.085841980E0,7.390511774E0
2.332529583E0,-4.049079895E0,-5.080734558E0,-2.948867798E-2,6.496905512E0
2.342463833E0,-3.639681244E0,-4.609514465E0,-1.800755310E-1,5.875996116E0
2.352396833E0,-3.627855835E0,-5.155279541E0,-1.281335449E0,6.432733916E0
2.362330833E0,-4.495751038E0,-8.340056763E0,-3.495081940E0,1.009870893E1
2.372264833E0,-5.918991394E0,-1.050754944E1,-2.103575592E0,1.224206211E1
2.382198833E0,-5.168452148E0,-1.251277954E1,-7.460485840E-1,1.355872922E1
2.392131833E0,-4.788392487E0,-1.140912460E1,-8.195457458E-1,1.240034201E1
2.402065833E0,-4.557422791E0,-1.072878937E1,-1.256337433E0,1.172413782E1
2.411999833E0,-4.739893341E0,-1.059317139E1,-2.077829132E0,1.178979401E1
2.421933833E0,-4.566853180E0,-1.006042923E1,-2.277064819E0,1.128066525E1
2.431867833E0,-4.271068268E0,-9.127718811E0,-2.361489258E0,1.035055102E1
2.441800833E0,-4.368815002E0,-8.436156921E0,-2.444267120E0,9.809675320E0
2.451734833E0,-4.172124023E0,-7.909402313E0,-2.072290649E0,9.179305658E0
2.461668833E0,-3.947291565E0,-7.401059418E0,-1.744472351E0,8.567378536E0
2.471602833E0,-4.465364227E0,-6.551575928E0,-1.440155182E0,8.058329341E0
2.481535833E0,-3.483106842E0,-7.330106964E0,-1.781595154E0,8.308825589E0
2.491469833E0,-2.464475098E0,-6.654112701E0,-2.927911377E-1,7.101871584E0
2.501403833E0,-2.113005981E0,-5.094206543E0,-6.721023560E-2,5.515455720E0
2.511337833E0,-3.266806641E0,-5.560187531E0,-8.175997925E-1,6.500475400E0
2.521271833E0,-4.329895935E0,-6.658603363E0,-1.938468933E-1,7.944971628E0
2.531204833E0,-2.527943115E0,-7.570656738E0,-8.339158630E-1,8.025008131E0
2.541138833E0,-9.904902649E-1,-7.946076050E0,-1.743424530E0,8.195164711E0
2.551072833E0,-2.544857941E0,-8.182434540E0,-1.489103394E0,8.697468934E0
2.561006833E0,-2.980302429E0,-1.175400742E1,-1.331780548E0,1.219887422E1
2.570939833E0,-3.362158356E0,-1.357392288E1,-1.549427948E0,1.406969147E1
2.580873833E0,-4.287234650E0,-1.179936310E1,-1.624571686E0,1.265877497E1
2.590807833E0,-3.823648682E0,-1.116183884E1,-8.819659424E-1,1.183151721E1
2.600741833E0,-2.407144318E0,-1.020173538E1,-3.221301270E-1,1.048682585E1
2.610675833E0,-1.775607605E0,-9.639055481E0,1.212478638E-2,9.801240735E0
2.620608833E0,-2.431094513E0,-8.424032135E0,1.661544800E-1,8.769386823E0
2.630542833E0,-3.625161438E0,-8.614136810E0,2.874023438E-2,9.345906828E0
2.640476833E0,-4.003873901E0,-9.551337891E0,-1.407073975E-2,1.035660464E1
2.650410833E0,-3.645968170E0,-1.012434631E1,2.430944824E-1,1.076357594E1
2.660343833E0,-2.789000244E0,-1.061143341E1,3.073109436E-1,1.097613235E1
2.670277833E0,-1.676663361E0,-1.067071014E1,4.233197021E-1,1.080992389E1
2.680211833E0,-1.673070831E0,-9.469308472E0,1.399439850E0,9.717273323E0
2.690145833E0,-8.155041504E-1,-8.752898254E0,2.236349487E-1,8.793650406E0
2.700079833E0,7.493417358E-1,-8.716523895E0,-1.020278320E0,8.807966264E0
2.710012833E0,4.041595459E-1,-8.907526703E0,-1.057101746E0,8.979133644E0
2.719946833E0,-1.306034088E0,-8.745264130E0,-2.380050659E-1,8.845451721E0
2.729880833E0,-2.355202332E0,-8.429121552E0,-3.400927734E-1,8.758580436E0
2.739814833E0,-2.550845490E0,-7.597600708E0,-6.646179199E-2,8.014659469E0
2.749747833E0,-1.826801147E0,-7.601492615E0,1.104104004E0,7.895501128E0
2.759681833E0,-2.930605774E0,-7.332202606E0,2.422562256E0,8.259446298E0
2.769615833E0,-3.430117035E0,-7.790699158E0,1.284329224E0,8.608728001E0
2.779549833E0,-1.897005157E0,-7.651937714E0,5.730084229E-1,7.904373346E0
2.789483833E0,1.826352081E0,-5.391638031E0,7.436535645E-1,5.740935743E0
2.799416833E0,3.889661407E0,-2.677182770E0,-2.659220123E0,5.419245807E0
2.809350833E0,-1.387913818E0,-9.122180328E0,-2.853516083E0,9.658314177E0
2.819284833E0,-3.209625549E0,-1.370445145E1,4.075574799E0,1.465346360E1
2.829218833E0,-4.231999512E0,-1.410262344E1,2.349364471E0,1.491017509E1
