"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.131174167E0,-7.085216217E0,3.573069763E0,-3.143463135E-3,7.935182812E0
3.141207167E0,-7.593559113E0,2.483485565E0,-4.689747620E-1,8.003110513E0
3.151240167E0,-8.638536072E0,2.020498352E0,-9.982740784E-1,8.927668799E0
3.161272167E0,-9.009913788E0,2.461181946E0,-7.467970276E-1,9.369827578E0
3.171305167E0,-9.227411499E0,3.489393768E0,-1.252894592E-1,9.865935804E0
3.181338167E0,-9.506880341E0,4.277205505E0,3.043171692E-1,1.042918356E1
3.191371167E0,-8.894952850E0,5.124743042E0,6.867718506E-1,1.028857779E1
3.201403167E0,-7.574698334E0,5.901028748E0,1.777703247E0,9.765163796E0
3.211436167E0,-6.079308014E0,7.055278473E0,2.883753204E0,9.749408844E0
3.221469167E0,-5.273982697E0,7.612719269E0,1.750459900E0,9.425099363E0
3.231501167E0,-4.840184784E0,6.965016174E0,1.570084991E0,8.625775671E0
3.241534167E0,-5.470074921E0,1.105091949E1,3.809877319E0,1.290580127E1
