"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.938549792E0,1.599723358E0,-1.336720276E-1,-1.480122070E0,2.183516516E0
1.948482792E0,1.899400177E0,-1.136137390E-1,-1.991608429E0,2.754475131E0
1.958416792E0,2.352507935E0,1.278341675E-1,-2.268233185E0,3.270400119E0
1.968349792E0,3.108885040E0,2.255809021E-1,-2.287992096E0,3.866647226E0
1.978282792E0,4.178710327E0,4.221221924E-2,-2.194885712E0,4.720267488E0
1.988215792E0,4.899012451E0,-3.767665100E-1,-2.117646332E0,5.350392695E0
1.998149792E0,5.360951843E0,-8.060737610E-1,-2.132764893E0,5.825654097E0
2.008082792E0,5.807772675E0,-9.443861389E-1,-2.141596527E0,6.261671047E0
2.018015792E0,6.405180359E0,-1.158590698E0,-2.148781586E0,6.854628374E0
2.027948792E0,7.199428711E0,-1.893262939E0,-2.257305908E0,7.778923337E0
2.037882792E0,8.387657776E0,-3.198997650E0,-2.178719330E0,9.237597461E0
2.047815792E0,9.677675171E0,-4.987777863E0,-1.549278259E0,1.099707178E1
2.057748792E0,1.107606720E1,-6.931186523E0,-4.818479919E-1,1.307489154E1
2.067682792E0,1.195833252E1,-8.867110748E0,5.568420410E-1,1.489756499E1
2.077615792E0,1.196207474E1,-1.015353561E1,1.563049622E0,1.576796251E1
2.087548792E0,1.198048645E1,-1.090886490E1,2.236050110E0,1.635650663E1
2.097481792E0,1.213062424E1,-1.172631500E1,2.484982452E0,1.705384548E1
2.107415792E0,1.254271729E1,-1.267564087E1,2.489173737E0,1.800521075E1
2.117348792E0,1.321122711E1,-1.374636429E1,2.411335602E0,1.921753346E1
2.127281792E0,1.376327911E1,-1.494791565E1,2.176324310E0,2.043537183E1
2.137214792E0,1.437370972E1,-1.638522675E1,1.959575043E0,2.188422082E1
2.147148792E0,1.480735794E1,-1.764246231E1,1.953288116E0,2.311557181E1
2.157081792E0,1.551538559E1,-1.853311020E1,2.325863342E0,2.428194811E1
2.167014792E0,1.572195602E1,-1.866244125E1,3.080444183E0,2.459584825E1
2.176947792E0,1.569426361E1,-1.794857574E1,4.298012238E0,2.422672472E1
2.186881792E0,1.583781509E1,-1.658371399E1,5.770649872E0,2.364648719E1
2.196814792E0,1.563887878E1,-1.461366074E1,7.034920807E0,2.253050644E1
2.206747792E0,1.530806671E1,-1.219693634E1,7.772287445E0,2.105969170E1
2.216680792E0,1.502276001E1,-9.530680847E0,8.031697998E0,1.951987112E1
2.226614792E0,1.431173859E1,-6.667285309E0,7.820337524E0,1.761920071E1
2.236547792E0,1.332558929E1,-3.838767242E0,7.351362762E0,1.569554072E1
2.246480792E0,1.238584351E1,-1.196611633E0,6.851851501E0,1.420524086E1
2.256414792E0,1.155971146E1,9.966275024E-1,6.361920319E0,1.323231746E1
2.266347792E0,1.079944244E1,2.418071594E0,5.963149567E0,1.257116463E1
2.276280792E0,9.890382843E0,3.173700256E0,5.557642822E0,1.178046857E1
2.286213792E0,8.817713470E0,3.048261108E0,4.823719025E0,1.050296300E1
2.296147792E0,7.581134949E0,2.141147461E0,3.567680969E0,8.647916920E0
2.306080792E0,6.420448608E0,1.062340851E0,1.943258972E0,6.791684905E0
2.316013792E0,5.360353088E0,3.866459656E-1,5.313949585E-2,5.374542226E0
2.325946792E0,4.271217957E0,2.863545227E-1,-1.711241455E0,4.610168008E0
2.335880792E0,3.441343689E0,5.559439087E-1,-3.062182159E0,4.639922369E0
2.345813792E0,2.974763947E0,8.458909607E-1,-3.924089813E0,4.996321939E0
2.355746792E0,2.689906311E0,9.976753235E-1,-4.246070251E0,5.124457493E0
2.365679792E0,2.480342102E0,9.752220154E-1,-4.151466980E0,4.933338931E0
2.375613792E0,2.339784393E0,8.705895996E-1,-3.894301758E0,4.625808409E0
2.385546792E0,2.056423645E0,6.899153137E-1,-3.711831207E0,4.299133896E0
2.395479792E0,1.859882355E0,3.966751099E-1,-3.526965637E0,4.006993901E0
2.405413792E0,1.937121735E0,-5.388793945E-3,-3.277733917E0,3.807362510E0
2.415346792E0,1.857337646E0,-4.034111023E-1,-2.969075775E0,3.525316242E0
2.425279792E0,2.048340454E0,-6.283932495E-1,-2.583327942E0,3.356212143E0
2.435212792E0,2.396217041E0,-8.663983154E-1,-2.394420776E0,3.496534428E0
2.445146792E0,2.767445068E0,-1.166224823E0,-2.443818054E0,3.871831508E0
2.455079792E0,3.421884155E0,-1.716929626E0,-2.579286346E0,4.616260020E0
2.465012792E0,3.956721954E0,-2.585722961E0,-2.716401215E0,5.451646303E0
2.474945792E0,4.876259766E0,-3.511547699E0,-2.832709351E0,6.643276210E0
2.484879792E0,6.776857452E0,-4.971312103E0,-2.779719543E0,8.852490141E0
2.494812792E0,8.544232178E0,-6.512207794E0,-2.349364471E0,1.099692081E1
2.504745792E0,9.640851746E0,-7.672145691E0,-1.519041138E0,1.241431947E1
2.514678792E0,1.056368271E1,-8.591533813E0,-6.764433289E-1,1.363317356E1
2.524612792E0,1.169308411E1,-9.204958191E0,-9.759704590E-2,1.488183444E1
2.534545792E0,1.311752197E1,-9.979896698E0,3.730242920E-1,1.648656629E1
2.544478792E0,1.425021652E1,-1.095257401E1,1.035696259E0,1.800278353E1
2.554411792E0,1.557361450E1,-1.240200989E1,1.872306519E0,1.999632090E1
2.564345792E0,1.765862869E1,-1.503653137E1,2.899470520E0,2.337373253E1
2.574278792E0,1.956970459E1,-1.766207153E1,4.009861450E0,2.666460383E1
2.584211792E0,1.970113129E1,-1.887529861E1,4.724475403E0,2.768992849E1
2.594145792E0,1.834719681E1,-1.838506805E1,4.627926178E0,2.638272273E1
2.604078792E0,1.697514999E1,-1.724518845E1,4.113446045E0,2.454531891E1
2.614011792E0,1.555071213E1,-1.620455246E1,4.320016479E0,2.287082662E1
2.623944792E0,1.406355469E1,-1.511781235E1,4.964127045E0,2.123615733E1
2.633878792E0,1.272803192E1,-1.354159012E1,5.888903961E0,1.949504166E1
2.643811792E0,1.118773499E1,-1.116588043E1,6.966962128E0,1.727370433E1
2.653744792E0,9.683213654E0,-8.188422089E0,7.591762848E0,1.478004554E1
2.663677458E0,8.375532990E0,-5.220394135E0,7.189848633E0,1.221048693E1
2.673611458E0,7.084916840E0,-2.556084595E0,5.914051666E0,9.576305247E0
2.683544458E0,6.103707275E0,-2.975811768E-1,4.221371613E0,7.427232011E0
2.693477458E0,5.540129242E0,1.313967590E0,2.534379730E0,6.232385054E0
2.703410458E0,5.040168915E0,2.158511353E0,9.536668396E-1,5.565245223E0
2.713344458E0,4.606520691E0,2.331701202E0,-5.062472534E-1,5.187788513E0
2.723277458E0,4.247567139E0,2.238744507E0,-1.763632507E0,5.115095618E0
2.733210458E0,3.759581909E0,2.066003723E0,-2.468666382E0,4.949458680E0
2.743144458E0,3.171903992E0,1.672172699E0,-2.818788300E0,4.560998130E0
2.753077458E0,2.727478180E0,1.176403656E0,-2.982847137E0,4.209565278E0
2.763010458E0,2.845582581E0,8.168513489E-1,-2.682721252E0,3.995194572E0
2.772943458E0,3.351530457E0,6.469546509E-1,-1.874551849E0,3.894258769E0
2.782877458E0,3.874243469E0,6.710545349E-1,-7.566764832E-1,4.004077415E0
2.792810458E0,4.107308807E0,6.164181519E-1,2.784210205E-1,4.162628405E0
2.802743458E0,3.992946625E0,3.881428528E-1,8.508306885E-1,4.100998718E0
2.812676458E0,3.809727631E0,6.122268677E-2,8.821156311E-1,3.910997421E0
2.822610458E0,3.523073730E0,-3.077600098E-1,3.685336304E-1,3.555640838E0
2.832543458E0,3.194956055E0,-6.201603699E-1,-3.454815674E-1,3.272873445E0
2.842476458E0,3.010240173E0,-8.619076538E-1,-8.717871094E-1,3.250298981E0
2.852409458E0,3.138373718E0,-1.011895752E0,-1.062041473E0,3.464282711E0
2.862343458E0,3.425626373E0,-1.039737854E0,-8.910969543E-1,3.689176688E0
2.872276458E0,3.928580475E0,-1.106049957E0,-6.098318481E-1,4.126619190E0
2.882209458E0,4.696483612E0,-1.271455994E0,-3.341052246E-1,4.877005737E0
