"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.593532667E0,-3.341351624E0,-8.633895721E0,4.089046783E0,1.012072574E1
2.603465667E0,-1.708996124E0,-9.440418549E0,4.024381256E0,1.040374041E1
2.613398667E0,-1.455872498E0,-8.695567474E0,4.239933014E0,9.783122732E0
2.623332667E0,-1.950893097E0,-6.478527832E0,4.065246277E0,7.893258772E0
2.633265667E0,-2.577639771E0,-3.133883057E0,3.455713806E0,5.329860008E0
2.643198667E0,-1.798060913E0,2.185455322E-2,2.142943726E0,2.797446779E0
2.653132667E0,-2.026186523E0,8.756790161E-1,1.474134521E0,2.654301821E0
2.663065667E0,-2.608625336E0,1.361418915E0,2.947370911E-1,2.957238164E0
2.672998667E0,-3.369193726E0,1.369801483E0,-1.530267792E0,3.945825893E0
2.682932667E0,-4.092489624E0,1.420545959E-1,-3.307971039E0,5.264154559E0
2.692865667E0,-2.868634644E0,-2.914738770E0,-4.349654846E0,5.970281743E0
2.702798667E0,-1.547931061E0,-6.055357819E0,-4.914430389E0,7.950790837E0
2.712732667E0,-2.084116058E0,-9.455686798E0,-2.901416473E0,1.010800525E1
2.722665667E0,-2.742596741E0,-1.294777496E1,2.926414490E-1,1.323829114E1
2.732598667E0,-2.839894409E0,-1.580967361E1,1.893712006E0,1.617395824E1
2.742532667E0,-1.189276886E0,-1.658536057E1,1.795815582E0,1.672463806E1
2.752465667E0,9.409432983E-1,-1.556987228E1,1.946402435E0,1.571924870E1
2.762398667E0,2.001787262E0,-1.360835129E1,2.011666718E0,1.390112154E1
2.772332667E0,2.561922455E0,-1.138622223E1,2.213896179E0,1.187900836E1
2.782265667E0,2.503843231E0,-9.871222687E0,2.688858490E0,1.053281673E1
2.792198667E0,2.434088287E0,-8.861422577E0,3.285068665E0,9.759163489E0
2.802131667E0,2.369722137E0,-8.607999573E0,4.369713135E0,9.940202842E0
2.812065667E0,1.596280518E0,-8.297545166E0,5.094356232E0,9.866601882E0
2.821998667E0,1.155447235E0,-7.808811493E0,3.854634247E0,8.784691254E0
2.831931667E0,1.417252808E0,-7.922425232E0,2.840942230E0,8.534891905E0
2.841865667E0,1.107696533E0,-8.401728516E0,2.412832489E0,8.811231144E0
2.851798667E0,7.110214233E-1,-9.318571930E0,1.895059204E0,9.535857783E0
2.861731667E0,1.249900818E-1,-9.740843811E0,1.299597473E0,9.827950664E0
2.871665667E0,-8.327183533E-1,-9.753417664E0,6.062393188E-1,9.807655280E0
2.881598667E0,-7.420069885E-1,-1.109103607E1,2.231858826E-1,1.111806941E1
2.891531667E0,3.480262756E-1,-1.148696274E1,3.055146790E-1,1.149629394E1
2.901465667E0,1.059347076E0,-1.102681961E1,4.490661621E-4,1.107758851E1
2.911398667E0,1.342857513E0,-1.032567764E1,-1.013392639E-1,1.041312416E1
2.921331667E0,1.555415497E0,-9.189689941E0,-7.349716187E-2,9.320682401E0
2.931265667E0,1.446292419E0,-8.099057922E0,-4.628375244E-1,8.240189292E0
2.941198667E0,1.310674438E0,-7.032974854E0,-7.973918152E-1,7.198363459E0
2.951131667E0,1.575773163E0,-6.011349335E0,-7.589218140E-1,6.260618516E0
2.961065667E0,1.425186310E0,-5.332960052E0,-7.361691284E-1,5.568982306E0
2.970998667E0,1.206640778E0,-4.873565369E0,-9.136999512E-1,5.103182239E0
2.980931667E0,9.623487854E-1,-4.372706909E0,-8.770262146E-1,4.562439685E0
2.990865667E0,5.713618469E-1,-4.189038849E0,-8.400531006E-1,4.310474458E0
3.000798667E0,5.499563599E-1,-4.804558868E0,-1.475481720E0,5.056014658E0
3.010731667E0,1.230441284E0,-6.218219147E0,-1.492546234E0,6.512137082E0
3.020665667E0,1.668879547E0,-7.623496857E0,-1.311722260E0,7.913499766E0
3.030599292E0,1.554367676E0,-8.840166779E0,-9.538165283E-1,9.026315611E0
3.040532292E0,1.467548218E0,-1.009605515E1,-5.450166321E-1,1.021670546E1
3.050466292E0,1.210083618E0,-1.134430939E1,-1.447489929E-1,1.140958413E1
3.060399292E0,8.164022827E-1,-1.259900024E1,4.790039063E-2,1.262551442E1
3.070332292E0,6.738986206E-1,-1.412851959E1,-6.436614990E-3,1.414458365E1
3.080266292E0,6.845265198E-1,-1.572480011E1,-1.513352966E-1,1.574041986E1
3.090199292E0,5.459147644E-1,-1.787956924E1,-8.487350464E-2,1.788810283E1
3.100132292E0,3.156935120E-1,-2.068084396E1,5.153782654E-1,2.068967337E1
3.110065292E0,1.544787598E-1,-2.401980057E1,1.327738953E0,2.405696518E1
3.119999292E0,7.247927856E-1,-2.678634750E1,7.559280396E-1,2.680681190E1
3.129932292E0,2.754272461E-2,-2.775588135E1,-4.550537109E-2,2.775593232E1
3.139865292E0,-1.123563538E0,-2.713931351E1,-1.107397156E0,2.718512573E1
3.149799292E0,-9.490264893E-1,-2.649280792E1,-1.930236053E0,2.657997995E1
3.159732292E0,-1.272952881E0,-2.438189758E1,-2.100132751E0,2.450526263E1
3.169665292E0,-1.856289825E0,-1.999497025E1,-1.602417755E0,2.014478567E1
3.179599292E0,-2.054477692E0,-1.652488632E1,-3.161425781E-1,1.665511011E1
